# ells, tt, te, ee, bb
1.180000000000000000e+02 8.950560493245602006e-05 0.000000000000000000e+00 4.696686371094122800e-08 1.122435920690834891e-06
1.190000000000000000e+02 8.813081096794314704e-05 0.000000000000000000e+00 4.696688528398707155e-08 1.122450200096599482e-06
1.200000000000000000e+02 8.679053909363629586e-05 0.000000000000000000e+00 4.696690703909196656e-08 1.122464600157021874e-06
1.210000000000000000e+02 8.548376006736887415e-05 0.000000000000000000e+00 4.696692897625616449e-08 1.122479120875969195e-06
1.220000000000000000e+02 8.420948886454200720e-05 0.000000000000000000e+00 4.696695109547984400e-08 1.122493762257341185e-06
1.230000000000000000e+02 8.296678171317925922e-05 0.000000000000000000e+00 4.696697339676319702e-08 1.122508524305069349e-06
1.240000000000000000e+02 8.175473441320981545e-05 0.000000000000000000e+00 4.696699588010642867e-08 1.122523407023118222e-06
1.250000000000000000e+02 8.057247935357828863e-05 0.000000000000000000e+00 4.696701854550979042e-08 1.122538410415484531e-06
1.260000000000000000e+02 7.941918393453790883e-05 0.000000000000000000e+00 4.696704139297344770e-08 1.122553534486195917e-06
1.270000000000000000e+02 7.829404820912125806e-05 0.000000000000000000e+00 4.696706442249767184e-08 1.122568779239316021e-06
1.280000000000000000e+02 7.719630315247646730e-05 0.000000000000000000e+00 4.696708763408258856e-08 1.122584144678937494e-06
1.290000000000000000e+02 7.612520828529648813e-05 0.000000000000000000e+00 4.696711102772850227e-08 1.122599630809186233e-06
1.300000000000000000e+02 7.508005074976777061e-05 0.000000000000000000e+00 4.696713460343558501e-08 1.122615237634221594e-06
1.310000000000000000e+02 7.406014242993051288e-05 0.000000000000000000e+00 4.696715836120406178e-08 1.122630965158235119e-06
1.320000000000000000e+02 7.306481914992569646e-05 0.000000000000000000e+00 4.696718230103416420e-08 1.122646813385449057e-06
1.330000000000000000e+02 7.209343853595619482e-05 0.000000000000000000e+00 4.696720642292611725e-08 1.122662782320120593e-06
1.340000000000000000e+02 7.114537914230405669e-05 0.000000000000000000e+00 4.696723072688013270e-08 1.122678871966537622e-06
1.350000000000000000e+02 7.022003813754950328e-05 0.000000000000000000e+00 4.696725521289643553e-08 1.122695082329021070e-06
1.360000000000000000e+02 6.931683103212593860e-05 0.000000000000000000e+00 4.696727988097529045e-08 1.122711413411924050e-06
1.370000000000000000e+02 6.843518906597960590e-05 0.000000000000000000e+00 4.696730473111686289e-08 1.122727865219631653e-06
1.380000000000000000e+02 6.757455969265618119e-05 0.000000000000000000e+00 4.696732976332145064e-08 1.122744437756563484e-06
1.390000000000000000e+02 6.673440348228549396e-05 0.000000000000000000e+00 4.696735497758925883e-08 1.122761131027168797e-06
1.400000000000000000e+02 6.591419500194719953e-05 0.000000000000000000e+00 4.696738037392051246e-08 1.122777945035931359e-06
1.410000000000000000e+02 6.511342077113822639e-05 0.000000000000000000e+00 4.696740595231543652e-08 1.122794879787365645e-06
1.420000000000000000e+02 6.433157846532428414e-05 0.000000000000000000e+00 4.696743171277432218e-08 1.122811935286020856e-06
1.430000000000000000e+02 6.356817647774432251e-05 0.000000000000000000e+00 4.696745765529736135e-08 1.122829111536475842e-06
1.440000000000000000e+02 6.282273319983097042e-05 0.000000000000000000e+00 4.696748377988483858e-08 1.122846408543343967e-06
1.450000000000000000e+02 6.209477585866219338e-05 0.000000000000000000e+00 4.696751008653694577e-08 1.122863826311270360e-06
1.460000000000000000e+02 6.138384098705495693e-05 0.000000000000000000e+00 4.696753657525398070e-08 1.122881364844933184e-06
1.470000000000000000e+02 6.068947296155662540e-05 0.000000000000000000e+00 4.696756324603615515e-08 1.122899024149041095e-06
1.480000000000000000e+02 6.001122407381658826e-05 0.000000000000000000e+00 4.696759009888372717e-08 1.122916804228337900e-06
1.490000000000000000e+02 5.934865425886062497e-05 0.000000000000000000e+00 4.696761713379696810e-08 1.122934705087597902e-06
1.500000000000000000e+02 5.870133098415922826e-05 0.000000000000000000e+00 4.696764435077606984e-08 1.122952726731628436e-06
