# ells, tt, te, ee, bb
2.140000000000000000e+02 2.348488247368147414e-08 0.000000000000000000e+00 4.696976494736297475e-08 1.124357589144982798e-06
2.150000000000000000e+02 2.348490199962413911e-08 0.000000000000000000e+00 4.696980399924827822e-08 1.124383473666642735e-06
2.160000000000000000e+02 2.348492161660993528e-08 0.000000000000000000e+00 4.696984323321987055e-08 1.124409479362184893e-06
2.170000000000000000e+02 2.348494132463907440e-08 0.000000000000000000e+00 4.696988264927814880e-08 1.124435606238593906e-06
2.180000000000000000e+02 2.348496112371172522e-08 0.000000000000000000e+00 4.696992224742345705e-08 1.124461854302889136e-06
2.190000000000000000e+02 2.348498101382809949e-08 0.000000000000000000e+00 4.696996202765620560e-08 1.124488223562119167e-06
2.200000000000000000e+02 2.348500099498836266e-08 0.000000000000000000e+00 4.697000198997671870e-08 1.124514714023368795e-06
2.210000000000000000e+02 2.348502106719269670e-08 0.000000000000000000e+00 4.697004213438539339e-08 1.124541325693752037e-06
2.220000000000000000e+02 2.348504123044130013e-08 0.000000000000000000e+00 4.697008246088260026e-08 1.124568058580418065e-06
2.230000000000000000e+02 2.348506148473436156e-08 0.000000000000000000e+00 4.697012296946871649e-08 1.124594912690547387e-06
2.240000000000000000e+02 2.348508183007204972e-08 0.000000000000000000e+00 4.697016366014412591e-08 1.124621888031353759e-06
2.250000000000000000e+02 2.348510226645458300e-08 0.000000000000000000e+00 4.697020453290919246e-08 1.124648984610082279e-06
2.260000000000000000e+02 2.348512279388215329e-08 0.000000000000000000e+00 4.697024558776430659e-08 1.124676202434011923e-06
2.270000000000000000e+02 2.348514341235491943e-08 0.000000000000000000e+00 4.697028682470983885e-08 1.124703541510453857e-06
2.280000000000000000e+02 2.348516412187309977e-08 0.000000000000000000e+00 4.697032824374619955e-08 1.124731001846751856e-06
2.290000000000000000e+02 2.348518492243687300e-08 0.000000000000000000e+00 4.697036984487375263e-08 1.124758583450282096e-06
2.300000000000000000e+02 2.348520581404645419e-08 0.000000000000000000e+00 4.697041162809290176e-08 1.124786286328453360e-06
2.310000000000000000e+02 2.348522679670201207e-08 0.000000000000000000e+00 4.697045359340405060e-08 1.124814110488707893e-06
