# ells, tt, te, ee, bb
9.300000000000000000e+01 1.693078526819340652e-07 0.000000000000000000e+00 3.386157053638682362e-07 3.386157053638682362e-07
9.400000000000000000e+01 1.693094951660636613e-07 0.000000000000000000e+00 3.386189903321273755e-07 3.386189903321273755e-07
9.500000000000000000e+01 1.693111552301542899e-07 0.000000000000000000e+00 3.386223104603086856e-07 3.386223104603086856e-07
9.600000000000000000e+01 1.693128328746299439e-07 0.000000000000000000e+00 3.386256657492599937e-07 3.386256657492599937e-07
9.700000000000000000e+01 1.693145280999193809e-07 0.000000000000000000e+00 3.386290561998387617e-07 3.386290561998387617e-07
9.800000000000000000e+01 1.693162409064554875e-07 0.000000000000000000e+00 3.386324818129112926e-07 3.386324818129112926e-07
9.900000000000000000e+01 1.693179712946760475e-07 0.000000000000000000e+00 3.386359425893523067e-07 3.386359425893523067e-07
1.000000000000000000e+02 1.693197192650230003e-07 0.000000000000000000e+00 3.386394385300461065e-07 3.386394385300461065e-07
1.010000000000000000e+02 1.693214848179428646e-07 0.000000000000000000e+00 3.386429696358857822e-07 3.386429696358857822e-07
1.020000000000000000e+02 1.693232679538866061e-07 0.000000000000000000e+00 3.386465359077734240e-07 3.386465359077734240e-07
1.030000000000000000e+02 1.693250686733100344e-07 0.000000000000000000e+00 3.386501373466201747e-07 3.386501373466201747e-07
1.040000000000000000e+02 1.693268869766729560e-07 0.000000000000000000e+00 3.386537739533460178e-07 3.386537739533460178e-07
1.050000000000000000e+02 1.693287228644399420e-07 0.000000000000000000e+00 3.386574457288799898e-07 3.386574457288799898e-07
1.060000000000000000e+02 1.693305763370800104e-07 0.000000000000000000e+00 3.386611526741600737e-07 3.386611526741600737e-07
1.070000000000000000e+02 1.693324473950666262e-07 0.000000000000000000e+00 3.386648947901334641e-07 3.386648947901334641e-07
1.080000000000000000e+02 1.693343360388778865e-07 0.000000000000000000e+00 3.386686720777559318e-07 3.386686720777559318e-07
1.090000000000000000e+02 1.693362422689962561e-07 0.000000000000000000e+00 3.386724845379926180e-07 3.386724845379926180e-07
1.100000000000000000e+02 1.693381660859086464e-07 0.000000000000000000e+00 3.386763321718172928e-07 3.386763321718172928e-07
1.110000000000000000e+02 1.693401074901066014e-07 0.000000000000000000e+00 3.386802149802132557e-07 3.386802149802132557e-07
1.120000000000000000e+02 1.693420664820860588e-07 0.000000000000000000e+00 3.386841329641722234e-07 3.386841329641722234e-07
1.130000000000000000e+02 1.693440430623475621e-07 0.000000000000000000e+00 3.386880861246952301e-07 3.386880861246952301e-07
1.140000000000000000e+02 1.693460372313959959e-07 0.000000000000000000e+00 3.386920744627922036e-07 3.386920744627922036e-07
