# ells, tt, te, ee, bb, kk
6.900000000000000000e+01 2.394510520154499833e+00 -6.872747653299831130e-03 4.103192215526701709e-04 8.950759380969226722e-07 1.919366948663872350e-07
7.000000000000000000e+01 2.357201574382089326e+00 -7.227938682668052020e-03 4.151874079938052656e-04 8.951277394476484948e-07 1.908751723651199928e-07
7.100000000000000000e+01 2.321405777368817702e+00 -7.576349098740600349e-03 4.199041279839206857e-04 8.951842073220384463e-07 1.898103515313596295e-07
7.200000000000000000e+01 2.287146685583313133e+00 -7.918983583077143090e-03 4.244688629699183463e-04 8.952455619217133182e-07 1.887426987395688460e-07
7.300000000000000000e+01 2.254407386998541263e+00 -8.256494063811714232e-03 4.288797590787622608e-04 8.953119481441733326e-07 1.876726809119471366e-07
7.400000000000000000e+01 2.223051715364774861e+00 -8.588264426418976485e-03 4.331287612462075267e-04 8.953834353576087153e-07 1.866008089175508318e-07
7.500000000000000000e+01 2.192929248023377742e+00 -8.913240705637400299e-03 4.372091659953092216e-04 8.954600181100205389e-07 1.855274545185281296e-07
7.600000000000000000e+01 2.163819382238301170e+00 -9.230108649953095573e-03 4.411167958597129535e-04 8.955416185908018051e-07 1.844532543049684280e-07
7.700000000000000000e+01 2.135551979195236427e+00 -9.537720174659210237e-03 4.448522949717846576e-04 8.956280872655337936e-07 1.833787912701422856e-07
7.800000000000000000e+01 2.108116072069409430e+00 -9.836346904740455449e-03 4.484150640576909774e-04 8.957192062500123173e-07 1.823045423791015564e-07
7.900000000000000000e+01 2.081559272166721541e+00 -1.012654628442429504e-02 4.518056293658664446e-04 8.958146925524272642e-07 1.812311343960417686e-07
8.000000000000000000e+01 2.055901340946527878e+00 -1.040898139824303521e-02 4.550247853065637004e-04 8.959142015034077998e-07 1.801591303217600371e-07
8.100000000000000000e+01 2.031144470118069201e+00 -1.068391451600659604e-02 4.580735601796758968e-04 8.960173309195564921e-07 1.790890520516305490e-07
8.200000000000000000e+01 2.007223166558746996e+00 -1.095098848127667480e-02 4.609538257244568575e-04 8.961236264349418143e-07 1.780214610012817009e-07
8.300000000000000000e+01 1.984067036682294560e+00 -1.121019737542797330e-02 4.636633737582887592e-04 8.962325851973925902e-07 1.769566143812918451e-07
8.400000000000000000e+01 1.961639618495082615e+00 -1.146136185913659150e-02 4.662004438458180111e-04 8.963436621316969877e-07 1.758946225285734735e-07
8.500000000000000000e+01 1.939900201563001136e+00 -1.170465143704166842e-02 4.685630813664421954e-04 8.964562753337972703e-07 1.748358019595638790e-07
8.600000000000000000e+01 1.918816889103714729e+00 -1.193992102721638457e-02 4.707516598024898721e-04 8.965698117399971954e-07 1.737802241654706956e-07
8.700000000000000000e+01 1.898347413743429524e+00 -1.216723397555581794e-02 4.727643538473332995e-04 8.966836332039015328e-07 1.727281654326080219e-07
8.800000000000000000e+01 1.878464221658358912e+00 -1.238666022685576233e-02 4.746003651934716980e-04 8.967970826996851468e-07 1.716797808555340962e-07
8.900000000000000000e+01 1.859164597138232899e+00 -1.259833370293642237e-02 4.762592302925945458e-04 8.969094904950447585e-07 1.706353067775826419e-07
9.000000000000000000e+01 1.840436200185997961e+00 -1.280247086337500326e-02 4.777376600919976601e-04 8.970201801927100400e-07 1.695949370073693329e-07
9.100000000000000000e+01 1.822259566969619105e+00 -1.299899102139658730e-02 4.790368432343966002e-04 8.971284748784041992e-07 1.685588352376732672e-07
9.200000000000000000e+01 1.804607487933858723e+00 -1.318801931841063861e-02 4.801567642642134677e-04 8.972337033163058530e-07 1.675272026935234524e-07
9.300000000000000000e+01 1.787464990526836939e+00 -1.336946714576004239e-02 4.810976553828050380e-04 8.973352056766622064e-07 1.665002215047120160e-07
9.400000000000000000e+01 1.770801978909954499e+00 -1.354347249407767892e-02 4.818615384017348028e-04 8.974323393008366396e-07 1.654781325425775127e-07
9.500000000000000000e+01 1.754605548477949251e+00 -1.370996712523245807e-02 4.824484554063518025e-04 8.975244841169727810e-07 1.644610609161548976e-07
9.600000000000000000e+01 1.738848204899680727e+00 -1.386894814731006939e-02 4.828596758363020488e-04 8.976110477013664033e-07 1.634492675130854291e-07
9.700000000000000000e+01 1.723509019646905394e+00 -1.402042239113949172e-02 4.830960981812791578e-04 8.976914702336793160e-07 1.624429363284773390e-07
9.800000000000000000e+01 1.708573765512059195e+00 -1.416441546811163590e-02 4.831582299364427951e-04 8.977652287328782895e-07 1.614422242162005698e-07
9.900000000000000000e+01 1.694012897915691207e+00 -1.430095223272262114e-02 4.830474778412992558e-04 8.978318412387391955e-07 1.604471957909750097e-07
1.000000000000000000e+02 1.679822551427501809e+00 -1.443007410324136097e-02 4.827666781599153009e-04 8.978908703555839363e-07 1.594579068352853421e-07
1.010000000000000000e+02 1.665985136231485919e+00 -1.455182794025086310e-02 4.823168341170486467e-04 8.979419263850774345e-07 1.584743761464530629e-07
1.020000000000000000e+02 1.652488448189085357e+00 -1.466639871682078045e-02 4.816946229174478341e-04 8.979846699894072156e-07 1.574966050593059057e-07
1.030000000000000000e+02 1.639312112338607186e+00 -1.477366043693071999e-02 4.809102384016838939e-04 8.980188143700163668e-07 1.565247244053396347e-07
1.040000000000000000e+02 1.626445479951608819e+00 -1.487376105221922817e-02 4.799561907928622190e-04 8.980441268986365221e-07 1.555586995823902780e-07
1.050000000000000000e+02 1.613874167002164794e+00 -1.496671942902380419e-02 4.788383111724053734e-04 8.980604302772366969e-07 1.545985886548681256e-07
1.060000000000000000e+02 1.601584537098532213e+00 -1.505251945407798213e-02 4.775580592623164056e-04 8.980676031705043783e-07 1.536444317661067025e-07
1.070000000000000000e+02 1.589563657094757554e+00 -1.513127479743372680e-02 4.761209959173977194e-04 8.980655803287938394e-07 1.526962695471480024e-07
1.080000000000000000e+02 1.577795290879398626e+00 -1.520301879291434746e-02 4.745245099739671749e-04 8.980543522372493052e-07 1.517541608731912784e-07
1.090000000000000000e+02 1.566275792043668291e+00 -1.526775047911523193e-02 4.727741227597576242e-04 8.980339641435799013e-07 1.508181823269290612e-07
1.100000000000000000e+02 1.554990060742410529e+00 -1.532559053778654104e-02 4.708674693929471760e-04 8.980045148987587981e-07 1.498883048380805927e-07
1.110000000000000000e+02 1.543927589424728630e+00 -1.537662026172610316e-02 4.688100113029397640e-04 8.979661549916040657e-07 1.489646410430941566e-07
1.120000000000000000e+02 1.533082080260962377e+00 -1.542081109251357100e-02 4.666069716296282065e-04 8.979190843317761305e-07 1.480471983422517678e-07
1.130000000000000000e+02 1.522443845806461971e+00 -1.545832398425321490e-02 4.642561013018242644e-04 8.978635497016146790e-07 1.471360371439414207e-07
1.140000000000000000e+02 1.512003673492029021e+00 -1.548917255349267427e-02 4.617590013065302505e-04 8.977998416688475608e-07 1.462312179060706149e-07
1.150000000000000000e+02 1.501752775010846142e+00 -1.551344446023143059e-02 4.591242942381586764e-04 8.977282912879345835e-07 1.453327745737383451e-07
