# ells, tt, te, ee, bb, kk
8.900000000000000000e+01 1.858988237738395499e+00 -1.259908789681543802e-02 4.758185785096005521e-04 4.269205942781542889e-07 1.706353067775826419e-07
9.000000000000000000e+01 1.840262047876764173e+00 -1.280326345526358774e-02 4.772976702209964393e-04 4.269638030159276978e-07 1.695949370073693329e-07
9.100000000000000000e+01 1.822087637931141479e+00 -1.299982250096941988e-02 4.785975120081253356e-04 4.270045846929621581e-07 1.685588352376732672e-07
9.200000000000000000e+01 1.804437798306764096e+00 -1.318889015160640971e-02 4.797180875321665366e-04 4.270422441595672744e-07 1.675272026935234524e-07
9.300000000000000000e+01 1.787297556390521569e+00 -1.337037777425146602e-02 4.806596281001754745e-04 4.270760993983003762e-07 1.665002215047120160e-07
9.400000000000000000e+01 1.770636816261061952e+00 -1.354442333473739740e-02 4.814241546192288149e-04 4.271054873800493947e-07 1.654781325425775127e-07
9.500000000000000000e+01 1.754442673209116288e+00 -1.371095856959494812e-02 4.820117082608511351e-04 4.271297696052141957e-07 1.644610609161548976e-07
9.600000000000000000e+01 1.738687632778628034e+00 -1.386998056102986369e-02 4.824235575423685548e-04 4.271483373074821309e-07 1.634492675130854291e-07
9.700000000000000000e+01 1.723350766295952852e+00 -1.402149611344627803e-02 4.826606000236018665e-04 4.271606164595338292e-07 1.624429363284773390e-07
9.800000000000000000e+01 1.708417846388116779e+00 -1.416553081126296562e-02 4.827233422632060101e-04 4.271660720946815262e-07 1.614422242162005698e-07
9.900000000000000000e+01 1.693859328290793442e+00 -1.430210948145526316e-02 4.826131900584460952e-04 4.271642126100844278e-07 1.604471957909750097e-07
1.000000000000000000e+02 1.679671346369927543e+00 -1.443127351422246289e-02 4.823329787264368394e-04 4.271545933154342176e-07 1.594579068352853421e-07
1.010000000000000000e+02 1.665836310587499591e+00 -1.455306974153027996e-02 4.818837105412532838e-04 4.271368196301712844e-07 1.584743761464530629e-07
1.020000000000000000e+02 1.652342016565343075e+00 -1.466768310728612523e-02 4.812620617542529575e-04 4.271105497824145480e-07 1.574966050593059057e-07
1.030000000000000000e+02 1.639168089085237812e+00 -1.477498758576684112e-02 4.804782252509652899e-04 4.270754970034691365e-07 1.565247244053396347e-07
1.040000000000000000e+02 1.626303879145999165e+00 -1.487513109837392163e-02 4.795247102988684949e-04 4.270314311807747601e-07 1.555586995823902780e-07
1.050000000000000000e+02 1.613735002433450472e+00 -1.496813248068172043e-02 4.784073470242871566e-04 4.269781800082480806e-07 1.545985886548681256e-07
1.060000000000000000e+02 1.601447822252802577e+00 -1.505397558814476969e-02 4.771275941957805111e-04 4.269156296112585076e-07 1.536444317661067025e-07
