# ells, tt, te, ee, bb, kk
7.800000000000000000e+01 2.109776245302182218e+00 -9.837290914565657851e-03 4.493325584854485750e-04 1.986746041068610103e-06 1.823047208933637241e-07
7.900000000000000000e+01 2.083203219247165006e+00 -1.012718720909395499e-02 4.527170862396321304e-04 1.987170666438109905e-06 1.812313243824510995e-07
8.000000000000000000e+01 2.057528977833423589e+00 -1.040930868211819779e-02 4.559301335285876082e-04 1.987598384454404693e-06 1.801593299502829757e-07
8.100000000000000000e+01 2.032755705891778231e+00 -1.068391775112617625e-02 4.589727368781855682e-04 1.988030348959085917e-06 1.790892581106231176e-07
8.200000000000000000e+01 2.008817903814229755e+00 -1.095065741540158719e-02 4.618467765570805441e-04 1.988467652989128306e-06 1.780216692825602861e-07
8.300000000000000000e+01 1.985645171887997495e+00 -1.120952191915122395e-02 4.645500532065005008e-04 1.988911330534669160e-06 1.769568212142691073e-07
8.400000000000000000e+01 1.963201042429175036e+00 -1.146033209383606928e-02 4.670808155030039730e-04 1.989362358163545120e-06 1.758948251625578002e-07
8.500000000000000000e+01 1.941444799779766806e+00 -1.170325762303141628e-02 4.694371182182550755e-04 1.989821657034635695e-06 1.748359985628327312e-07
8.600000000000000000e+01 1.920344542406772215e+00 -1.193815361181313484e-02 4.716193444981393239e-04 1.990290096463220184e-06 1.737804138238911081e-07
8.700000000000000000e+01 1.899857998662376035e+00 -1.216508360107734776e-02 4.736256789634227357e-04 1.990768496209385408e-06 1.727283481488345961e-07
8.800000000000000000e+01 1.879957610925577560e+00 -1.238411773856577282e-02 4.754553334883791175e-04 1.991257630819790816e-06 1.716799575478992275e-07
8.900000000000000000e+01 1.860640660162763416e+00 -1.259539015694861007e-02 4.771078549521639125e-04 1.991758233094943220e-06 1.706354792792631193e-07
9.000000000000000000e+01 1.841894803528933311e+00 -1.279911753471644868e-02 4.785799649653787340e-04 1.992270998509474653e-06 1.695951078459758190e-07
9.100000000000000000e+01 1.823700574831796262e+00 -1.299521941258508125e-02 4.798728630601217988e-04 1.992796589572699746e-06 1.685590067568348334e-07
9.200000000000000000e+01 1.806030762608196172e+00 -1.318382116739304916e-02 4.809865448868042752e-04 1.993335639819751965e-06 1.675273768337867045e-07
9.300000000000000000e+01 1.788870392829871259e+00 -1.336483443364785972e-02 4.819212539578832696e-04 1.993888759268786074e-06 1.665003998039645315e-07
9.400000000000000000e+01 1.772189368598205750e+00 -1.353839745287874381e-02 4.826790235909845985e-04 1.994456538461590838e-06 1.654783161365306229e-07
9.500000000000000000e+01 1.755974784647280185e+00 -1.370444224557738032e-02 4.832599075615908639e-04 1.995039552776100998e-06 1.644612505386156115e-07
9.600000000000000000e+01 1.740199146366038674e+00 -1.386296618616967950e-02 4.836651871714129020e-04 1.995638367499474524e-06 1.634494634964831561e-07
9.700000000000000000e+01 1.724841525307108991e+00 -1.401397637952737918e-02 4.838957729330322223e-04 1.996253541622610488e-06 1.624431386041366859e-07
9.800000000000000000e+01 1.709887694682056258e+00 -1.415749871868336209e-02 4.839521845126426363e-04 1.996885632326901216e-06 1.614424323876134231e-07
9.900000000000000000e+01 1.695308110642752553e+00 -1.429355834711357361e-02 4.838358409568688169e-04 1.997535198632387522e-06 1.604474094257663606e-07
1.000000000000000000e+02 1.681098908784648405e+00 -1.442219697962236757e-02 4.835495909602088296e-04 1.998202804961403352e-06 1.594581255381605312e-07
1.010000000000000000e+02 1.667242500590479404e+00 -1.454346178090632630e-02 4.830944502879876081e-04 1.998889024508093594e-06 1.584745995591060097e-07
1.020000000000000000e+02 1.653726683470325920e+00 -1.465753803565044214e-02 4.824671087822722938e-04 1.999594442149611264e-06 1.574968328603503666e-07
1.030000000000000000e+02 1.640531084238021631e+00 -1.476430006685847292e-02 4.816777730040964047e-04 2.000319656897463043e-06 1.565249563104568513e-07
1.040000000000000000e+02 1.627645056144824576e+00 -1.486389615249105074e-02 4.807189659661792653e-04 2.001065283980273082e-06 1.555589353440539563e-07
1.050000000000000000e+02 1.615054217326467034e+00 -1.495634549237573850e-02 4.795965315943701880e-04 2.001831956591227225e-06 1.545988280624425326e-07
1.060000000000000000e+02 1.602744933713285524e+00 -1.504163231375417811e-02 4.783119424955320671e-04 2.002620326933285822e-06 1.536446746457868185e-07
1.070000000000000000e+02 1.590704274621150160e+00 -1.511987063403378607e-02 4.768707724348159320e-04 2.003431067106384684e-06 1.526965157619279687e-07
1.080000000000000000e+02 1.578916006520522775e+00 -1.519109414104865066e-02 4.752704231693203533e-04 2.004264869413696353e-06 1.517544103228633386e-07
1.090000000000000000e+02 1.567376485686092336e+00 -1.525530223384663139e-02 4.735164289427578840e-04 2.005122446010268981e-06 1.508184349480857847e-07
1.100000000000000000e+02 1.556070615040521021e+00 -1.531261596083660810e-02 4.716064377690633606e-04 2.006004528343539468e-06 1.498885606039104221e-07
1.110000000000000000e+02 1.544987889869232633e+00 -1.536311698742417325e-02 4.695459239372779003e-04 2.006911866054414093e-06 1.489648999635916838e-07
1.120000000000000000e+02 1.534122015233025715e+00 -1.540677713346717652e-02 4.673401233950369806e-04 2.007845225309426336e-06 1.480474604640140485e-07
1.130000000000000000e+02 1.523463306619031510e+00 -1.544375773671884458e-02 4.649867998109728459e-04 2.008805386866079745e-06 1.471363025502339377e-07
1.140000000000000000e+02 1.513002554419943024e+00 -1.547407280242654379e-02 4.624875668277138676e-04 2.009793143667655951e-06 1.462314867168053874e-07
1.150000000000000000e+02 1.502730973310986373e+00 -1.549781038401430548e-02 4.598510595947572963e-04 2.010809298138342436e-06 1.453330469335111763e-07
1.160000000000000000e+02 1.492643547214418165e+00 -1.551505448847787655e-02 4.570785802127397550e-04 2.011854658810724683e-06 1.444410132997050692e-07
1.170000000000000000e+02 1.482732031311372989e+00 -1.552585440173154425e-02 4.541680835692529913e-04 2.012930037117702681e-06 1.435553387454412971e-07
1.180000000000000000e+02 1.472985253475357137e+00 -1.553026168167188914e-02 4.511277509724384289e-04 2.014036243418793819e-06 1.426759942214177257e-07
1.190000000000000000e+02 1.463399175164411314e+00 -1.552839526972093001e-02 4.479587984684841304e-04 2.015174083227792041e-06 1.418030512975546960e-07
1.200000000000000000e+02 1.453966673940419119e+00 -1.552030727375134853e-02 4.446656845265986114e-04 2.016344352851773393e-06 1.409364478295361242e-07
1.210000000000000000e+02 1.444680963481908220e+00 -1.550605152049081177e-02 4.412495191101115620e-04 2.017547835016541857e-06 1.400761890401320906e-07
1.220000000000000000e+02 1.435532465437177274e+00 -1.548574555345209880e-02 4.377145506244679136e-04 2.018785294430626325e-06 1.392223128779332330e-07
1.230000000000000000e+02 1.426518224023629156e+00 -1.545944301747992876e-02 4.340648511728293865e-04 2.020057473129378502e-06 1.383747592005307283e-07
1.240000000000000000e+02 1.417632354996610999e+00 -1.542719884340107254e-02 4.303013139506514043e-04 2.021365085835721788e-06 1.375335824276194069e-07
1.250000000000000000e+02 1.408866281860622349e+00 -1.538912834627559345e-02 4.264307905747253625e-04 2.022708815439854496e-06 1.366987396624067688e-07
1.260000000000000000e+02 1.400217705482329933e+00 -1.534531490001555219e-02 4.224539538083790552e-04 2.024089308242687214e-06 1.358702211117716811e-07
1.270000000000000000e+02 1.391678639602569545e+00 -1.529581229105203208e-02 4.183772564988634318e-04 2.025507169590447594e-06 1.350480808176887928e-07
1.280000000000000000e+02 1.383244334497521155e+00 -1.524073171064424179e-02 4.142011760523933673e-04 2.026962959446084634e-06 1.342322772282172313e-07
1.290000000000000000e+02 1.374913037595997034e+00 -1.518015378002615483e-02 4.099317990239193378e-04 2.028457188188234713e-06 1.334228169655573516e-07
1.300000000000000000e+02 1.366677548301123979e+00 -1.511413075340942158e-02 4.055694296446233651e-04 2.029990312602561082e-06 1.326197067119332283e-07
1.310000000000000000e+02 1.358531031108689557e+00 -1.504276954820439605e-02 4.011198174041606538e-04 2.031562732097174239e-06 1.318229377325194248e-07
1.320000000000000000e+02 1.350475017386586041e+00 -1.496614820611135745e-02 3.965884322952365729e-04 2.033174785281601378e-06 1.310325109211466646e-07
1.330000000000000000e+02 1.342500590359534174e+00 -1.488437145086724152e-02 3.919752478220206904e-04 2.034826746731634256e-06 1.302484025046270435e-07
1.340000000000000000e+02 1.334607086169986578e+00 -1.479749009449702994e-02 3.872906162547673633e-04 2.036518824092502347e-06 1.294705978056653957e-07
1.350000000000000000e+02 1.326788742824615452e+00 -1.470565704497509181e-02 3.825316241392002028e-04 2.038251155561648898e-06 1.286990062773901630e-07
1.360000000000000000e+02 1.319045093213977893e+00 -1.460889434657432727e-02 3.777055947065898443e-04 2.040023807806539708e-06 1.279336440653227491e-07
1.370000000000000000e+02 1.311370712686400708e+00 -1.450729999866315519e-02 3.728145367800766172e-04 2.041836774184621282e-06 1.271744516163428285e-07
1.380000000000000000e+02 1.303762875862790604e+00 -1.440099380397017598e-02 3.678652522403877997e-04 2.043689973370891547e-06 1.264213849988606989e-07
1.390000000000000000e+02 1.296216572579020898e+00 -1.429006774130137970e-02 3.628593977842677000e-04 2.045583248326981989e-06 1.256744597625788010e-07
1.400000000000000000e+02 1.288734130434392444e+00 -1.417461146136794227e-02 3.578009361622676841e-04 2.047516365922996400e-06 1.249336023927163285e-07
1.410000000000000000e+02 1.281308385258727034e+00 -1.405473566970010836e-02 3.526983032007014471e-04 2.049489016652186141e-06 1.241987842572061568e-07
1.420000000000000000e+02 1.273937133734689864e+00 -1.393050161006346988e-02 3.475502999425756235e-04 2.051500815022798592e-06 1.234699767819926477e-07
