# ells, tt, te, ee, bb, kk
3.300000000000000000e+01 6.194609428081652602e+00 1.081626339241057236e-02 1.679162982628862278e-04 1.945356629877468268e-06 2.183176478601486170e-07
3.400000000000000000e+01 5.930215990771018575e+00 1.023628879605851215e-02 1.753577345132366187e-04 1.946853744586431265e-06 2.183527261774747720e-07
3.500000000000000000e+01 5.687069025811910983e+00 9.646131201298297972e-03 1.828788348137959786e-04 1.948332625357207475e-06 2.183101017020678606e-07
3.600000000000000000e+01 5.463743685735790834e+00 9.050401486968963002e-03 1.904401460757283086e-04 1.949790500897165233e-06 2.182080718860851469e-07
3.700000000000000000e+01 5.254122297131764263e+00 8.476953752825103217e-03 1.980220427831289368e-04 1.951224799130903770e-06 2.180095180253053772e-07
3.800000000000000000e+01 5.059923940938932496e+00 7.903857558042586343e-03 2.055594176801082073e-04 1.952633148332626152e-06 2.177422576753545338e-07
3.900000000000000000e+01 4.880116474712879793e+00 7.326935407995283957e-03 2.130425160127100029e-04 1.954013386281812427e-06 2.174146682350971229e-07
4.000000000000000000e+01 4.712694401522679044e+00 6.749320847099839552e-03 2.204792666555973571e-04 1.955363566355644702e-06 2.170243545610836888e-07
4.100000000000000000e+01 4.555991145076832005e+00 6.173967872233286289e-03 2.278907045101105026e-04 1.956681958119768584e-06 2.165726779072644901e-07
4.200000000000000000e+01 4.409173722851660315e+00 5.604542461600481480e-03 2.353467595994073738e-04 1.957967045340454653e-06 2.160751253152852351e-07
4.300000000000000000e+01 4.271481955880198633e+00 5.044604071883649482e-03 2.428904141672588658e-04 1.959217534792679788e-06 2.155442381165505200e-07
4.400000000000000000e+01 4.141920413495042474e+00 4.498068473887336521e-03 2.504491250633778671e-04 1.960432346533365344e-06 2.149669051175897406e-07
4.500000000000000000e+01 4.019741496022316340e+00 3.966360309417675881e-03 2.579451163377982116e-04 1.961610616684855743e-06 2.143307196728263561e-07
4.600000000000000000e+01 3.904664221525859791e+00 3.443250427841850186e-03 2.653601603465644975e-04 1.962751693448392213e-06 2.136507400945451509e-07
4.700000000000000000e+01 3.796418811911088653e+00 2.922906723765166578e-03 2.726881094843362449e-04 1.963855131353777211e-06 2.129440734950703802e-07
4.800000000000000000e+01 3.694443534367779947e+00 2.404932576944972516e-03 2.799374265195510281e-04 1.964920686787289909e-06 2.122072052602571379e-07
4.900000000000000000e+01 3.598105230034695623e+00 1.890715697716940273e-03 2.871172514119318909e-04 1.965948310824789236e-06 2.114348049302308700e-07
5.000000000000000000e+01 3.506589128034627745e+00 1.383551490020819719e-03 2.942443035888970605e-04 1.966938143207232271e-06 2.106349563249912744e-07
5.100000000000000000e+01 3.419323743850700925e+00 8.856628179569027903e-04 3.013239275879844923e-04 1.967890501455367022e-06 2.098156125372075913e-07
5.200000000000000000e+01 3.336452133428790656e+00 3.946739573502520320e-04 3.083330457424950685e-04 1.968805874946419161e-06 2.089707250574486669e-07
5.300000000000000000e+01 3.258114601663247623e+00 -9.190372480349940905e-05 3.152463589414502220e-04 1.969684912000487755e-06 2.080943664642076598e-07
5.400000000000000000e+01 3.183982020459984241e+00 -5.739806246614747578e-04 3.220757247369078111e-04 1.970528412067132192e-06 2.071932474922355590e-07
5.500000000000000000e+01 3.113587159128043513e+00 -1.050600982882720583e-03 3.288385908983951808e-04 1.971337313577926572e-06 2.062756312495917824e-07
5.600000000000000000e+01 3.046472227131994615e+00 -1.519618439020868628e-03 3.355241305337966300e-04 1.972112684759027062e-06 2.053429791581821500e-07
5.700000000000000000e+01 2.982224658749155211e+00 -1.978897044810819413e-03 3.421199095874176963e-04 1.972855708904120050e-06 2.043949575775209082e-07
5.800000000000000000e+01 2.920647166184932253e+00 -2.426801850304658847e-03 3.485996436023730571e-04 1.973567675217170135e-06 2.034318854679397762e-07
5.900000000000000000e+01 2.861621393711295536e+00 -2.863155103706879062e-03 3.549451865188197144e-04 1.974249966483075035e-06 2.024544561381236053e-07
6.000000000000000000e+01 2.805283021335267968e+00 -3.292415237307729815e-03 3.611599308603471938e-04 1.974904047049808818e-06 2.014639301952709729e-07
6.100000000000000000e+01 2.751737253591178600e+00 -3.718527767217114175e-03 3.672523441611556696e-04 1.975531450777911592e-06 2.004617823155199204e-07
6.200000000000000000e+01 2.700745425350662199e+00 -4.140675644773119356e-03 3.732203779856953772e-04 1.976133770124889838e-06 1.994490578007116235e-07
6.300000000000000000e+01 2.652032603041736714e+00 -4.557139076082338328e-03 3.790613778959804939e-04 1.976712644126870480e-06 1.984267518356995710e-07
6.400000000000000000e+01 2.605327882067456802e+00 -4.966410120431846882e-03 3.847722530748337892e-04 1.977269747126189015e-06 1.973957214876888510e-07
6.500000000000000000e+01 2.560419456391901161e+00 -5.367266528004003244e-03 3.903539067708768854e-04 1.977806778752597838e-06 1.963570752301061848e-07
6.600000000000000000e+01 2.517157578065575496e+00 -5.758968129191422911e-03 3.957990438676091535e-04 1.978325453506053565e-06 1.953117379350515234e-07
6.700000000000000000e+01 2.475425872013220729e+00 -6.140955685681874152e-03 4.011056659896750456e-04 1.978827490212408327e-06 1.942607477861170412e-07
6.800000000000000000e+01 2.435141797888727755e+00 -6.513008257471961972e-03 4.062685714252389346e-04 1.979314603540630189e-06 1.932050020154440800e-07
6.900000000000000000e+01 2.396314195843156192e+00 -6.875925951411980194e-03 4.112832865901403716e-04 1.979788495689079052e-06 1.921450399351403220e-07
