# ells, tt, te, ee, bb, kk
5.600000000000000000e+01 3.044067336958825365e+00 -1.513430464034959833e-03 3.336147434238109907e-04 0.000000000000000000e+00 2.051074592705010129e-07
5.700000000000000000e+01 2.979838702751352653e+00 -1.972770438164016347e-03 3.402142151409494135e-04 0.000000000000000000e+00 2.041613470324282980e-07
5.800000000000000000e+01 2.918279942160833418e+00 -2.420750657935329207e-03 3.466978741701339894e-04 0.000000000000000000e+00 2.032002262603202692e-07
5.900000000000000000e+01 2.859272719982634658e+00 -2.857193519697010312e-03 3.530475748075456873e-04 0.000000000000000000e+00 2.022247871553399340e-07
6.000000000000000000e+01 2.802952737605656885e+00 -3.286557582778867979e-03 3.592667094077667007e-04 0.000000000000000000e+00 2.012362866419260049e-07
6.100000000000000000e+01 2.749425221595090285e+00 -3.712788469605100318e-03 3.653637448041917421e-04 0.000000000000000000e+00 2.002361955624679271e-07
6.200000000000000000e+01 2.698451529300437635e+00 -4.135069217516466542e-03 3.713366313240963504e-04 0.000000000000000000e+00 1.992255561642672079e-07
6.300000000000000000e+01 2.649756749916646559e+00 -4.551680098761510911e-03 3.771827127512579112e-04 0.000000000000000000e+00 1.982053607097930983e-07
6.400000000000000000e+01 2.603070001736093708e+00 -4.961113219380744108e-03 3.828988959461632397e-04 0.000000000000000000e+00 1.971764634999725562e-07
6.500000000000000000e+01 2.558179501567814818e+00 -5.362146357411903819e-03 3.884860812900454486e-04 0.000000000000000000e+00 1.961399699634863470e-07
6.600000000000000000e+01 2.514935524103022235e+00 -5.754039352710458785e-03 3.939369702533689717e-04 0.000000000000000000e+00 1.950968021339613705e-07
6.700000000000000000e+01 2.473221716550850324e+00 -6.136232958550790102e-03 3.992495605020548836e-04 0.000000000000000000e+00 1.940479952325390520e-07
6.800000000000000000e+01 2.432955560352431768e+00 -6.508506209163084262e-03 4.044186458224857434e-04 0.000000000000000000e+00 1.929944437859143649e-07
6.900000000000000000e+01 2.394145916822052911e+00 -6.871659168804627842e-03 4.094397475889972123e-04 0.000000000000000000e+00 1.919366851963839028e-07
7.000000000000000000e+01 2.356839117258063609e+00 -7.226896560308246863e-03 4.143094218119145193e-04 0.000000000000000000e+00 1.908751625542579138e-07
7.100000000000000000e+01 2.321045535323264630e+00 -7.575356308664123010e-03 4.190276936132860948e-04 0.000000000000000000e+00 1.898103417614433085e-07
7.200000000000000000e+01 2.286788736850343451e+00 -7.918043066586902268e-03 4.235940430790311839e-04 0.000000000000000000e+00 1.887426891737454841e-07
7.300000000000000000e+01 2.254051818241698868e+00 -8.255608729201089485e-03 4.280066148116655890e-04 0.000000000000000000e+00 1.876726716947464687e-07
7.400000000000000000e+01 2.222698620712730833e+00 -8.587437144965652178e-03 4.322573520627899643e-04 0.000000000000000000e+00 1.866008001749199602e-07
7.500000000000000000e+01 2.192578728096338470e+00 -8.912474307760778758e-03 4.363395495161992519e-04 0.000000000000000000e+00 1.855274463491736036e-07
7.600000000000000000e+01 2.163471543194716240e+00 -9.229405921539583779e-03 4.402490277174173159e-04 0.000000000000000000e+00 1.844532467456050760e-07
7.700000000000000000e+01 2.135206931735510683e+00 -9.537083853559830474e-03 4.439864286661431643e-04 0.000000000000000000e+00 1.833787842868914897e-07
7.800000000000000000e+01 2.107773930432277787e+00 -9.835779677443198116e-03 4.475511508182564006e-04 0.000000000000000000e+00 1.823045358675895080e-07
7.900000000000000000e+01 2.081220153138589879e+00 -1.012605078290283560e-02 4.509437180209385321e-04 0.000000000000000000e+00 1.812311281814812603e-07
8.000000000000000000e+01 2.055565362891413006e+00 -1.040856019698277977e-02 4.541649221589273548e-04 0.000000000000000000e+00 1.801591241590354041e-07
8.100000000000000000e+01 2.030811752035400986e+00 -1.068357012920812844e-02 4.572157888896318076e-04 0.000000000000000000e+00 1.790890456253763372e-07
8.200000000000000000e+01 2.006893827169033973e+00 -1.095072336023592170e-02 4.600981872011701860e-04 0.000000000000000000e+00 1.780214539534233082e-07
8.300000000000000000e+01 1.983741193534687808e+00 -1.121001390609161104e-02 4.628099060576781648e-04 0.000000000000000000e+00 1.769566064209383579e-07
